email,company_name,website,city,state,profession
tamraadamsdds@gmail.com,"Tamra M Adams DDS",http://www.tamraadamsdds.com,"San Rafael",California,Dentist
gentlefairfaxdentist@gmail.com,"Dr. Sapna P. Chandra DDS",https://www.gentlefairfaxdentist.com,Fairfax,California,Dentist
sfdds4kids@gmail.com,"Drs. Raymond KatzJenny Wong Kristina Svensson",http://sfdds4kids.com,"Mill Valley",California,"Paediatric Dentist"
drcatherinejcox@gmail.com,"Catherine J Cox DDS",http://www.catherinecoxdds.com,"San Rafael",California,Dentist
dgburkedds@gmail.com,"Deirdre G Burke DDS",http://www.deirdreburkedds.com,Greenbrae,California,Dentist
wdentistrysf@gmail.com,"W Dentistry",http://www.doctorzabek.com,"San Francisco",California,"General Dentistry"
jddental@gmail.com,"JD Dental Care",https://jddental.net,"San Francisco",California,Dentist
metrodental@yahoo.com,"Metro Dental Group",https://sfmetrodentalgroup.com,"San Francisco",California,Dentist
smiledelight1@gmail.com,"Dr. Vadim Skorupko",http://smiledelightdental.com,"San Francisco",California,"Dental clinic"
novatofamilydental@gmail.com,"Novato Family Dental Care",http://www.novatofamilydental.com,Novato,California,Dentists
lisaludavis@gmail.com,"Lisa Lu Davis DMD Inc",http://www.drhealthysmiles.com,"Paso Robles",California,Dentist
etinocodds@gmail.com,"Los Osos Family Dentistry",http://www.tinocodds.com,"Los Osos",California,Dentists
sadental@live.com,"Santa Ana Dental Group: Cashman David DDS",https://www.santaanadental.com,"Santa Ana",California,Dentist
citydentalcenters@gmail.com,"City Dental Centers - Pico Rivera",https://citydentalcenterspicorivera.com,"Pico Rivera",California,"General Dentistry"
sunsetdental2@gmail.com,"Sunset Dental - Drs. Kronquist",http://kronquistdental.com,"Santa Ana",California,"Dental clinic"
thesweettoothdental@gmail.com,"Sweet Tooth Dental Group",https://thesweettoothdental.com,"Santa Ana",California,Dentist
samagicsmile@gmail.com,"Santa Ana Magic Smile - Dr. Bhaswati Moulik",http://santaanamagicsmile.com,"Santa Ana",California,Dentist
yvdentalpracticeofoc@gmail.com,"YV Dental Practice of Orange County Inc",http://www.yvdpoc.com,"Santa Ana",California,Dentist
bristoldentalgroupsa@gmail.com,"Bristol Dental Group",http://www.bristoldentalgroupoc.com,"Santa Ana",California,"Dental clinic"
maryamdds@yahoo.com,"Dr. Maryam Ghasemyeh DDS",http://maryamdds.com,"Santa Ana",California,Dentist
mtbui2008@gmail.com,"Bright Smile Dental",https://www.brightsmilesantaana.com,"Santa Ana",California,Dentist
soldentaloc@gmail.com,"Sol Dental Care",http://www.soldentaloc.com,"Santa Ana",California,Dentist
dr.josephmina@gmail.com,"The JM Dental",http://www.thejmdental.com,"Santa Ana",California,"Dental clinic"
barbadental@gmail.com,"Barba Dental Corporation",http://www.barbadental.com,"Santa Ana",California,"Dental clinic"
garciadentaloffice2021@gmail.com,"Garcia Dental Center",http://garciadentaloffice.com,"Santa Ana",California,Dentist
bristoldentalgroup1985@gmail.com,"Bristol Dental Group",https://p-upload.facebook.com,"Santa Ana",California,Dentist
trangsocaldental@gmail.com,"SoCal Dental",https://www.socaldentalinc.com,"Santa Ana",California,Dentist
mydentist.midentista@gmail.com,"My Dentist",http://www.mydentist-midentista.com,"Santa Ana",California,"Cosmetic dentist"
pptrandds@gmail.com,Pro-Dental,http://www.theprodental.com,"Santa Ana",California,Dentist
amir_salimpour@yahoo.com,"Allcare Dental",http://www.allcaredental4u.com,"Santa Ana",California,"Dental clinic"
lavenderdentistry@gmail.com,"Lavender Dentistry",http://lavenderdentistry.com,"Santa Ana",California,"Cosmetic dentist"
happytoothsa@gmail.com,"Happy Tooth Dental",http://www.happytoothdentist.com,"Santa Ana",California,"Dental clinic"
mysmilefamilydental@outlook.com,"My Smile Family Dental",http://www.mysmilefamilydental.net,"Santa Ana",California,Dentist
childrensdentalsurgerycenter@gmail.com,"Childrens Dental Surgery Center",http://www.childrensdentalsurgerycenter.com,"Santa Ana",California,"Dental clinic"
bcdentalhealth@gmail.com,"Dr. Briana Chavez DDS",https://bcdentalhealth.com,"Santa Ana",California,Dentist
info.orchiddental@gmail.com,"Orchid Dental Care",https://www.orchiddentaloc.com,"Santa Ana",California,"Dental clinic"
drludds@gmail.com,"Lu David C DDS",http://www.drludds.com,"Santa Ana",California,Dentist
welcomedentistry@gmail.com,"Welcome Dentistry",http://www.welcomedentistry.net,Tustin,California,"Dental clinic"
jaybergerdds@gmail.com,"Orange Family Dentistry",http://myorangedentist.com,Orange,California,Dentist
drsusanleedds@yahoo.com,"Susan H. Lee D.D.S. Healthy Teeth Dental",http://drsusanleedds.com,"Santa Ana",California,Dentist
petridental@yahoo.com,"Petri Dental",http://www.petridental.com,Orange,California,Dentists
caringfamilydentistryirvine@gmail.com,"Caring Family Dentistry Irvine",https://caringfamilydentistryirvine.com,Irvine,California,Dentist
alicewest428@gmail.com,"Fulbright Cosmetic & Reconstructive Dentistry - Michael Fulbright DDS",https://www.fulbrightdental.com,"Redondo Beach",California,"Cosmetic dentist"
saorthodontics@live.com,"Santa Ana Orthodontics",https://www.saorthodontics.com,"Santa Ana",California,Orthodontist
drelyassian@yahoo.com,"Dental Implant and Laser Surgical Specialists",https://www.drelyassian.com,"Santa Ana",California,Periodontist
dr.garbacea@gmail.com,"Prosthodontics & Implant Dentistry of Laguna Hills",https://lagunahillsprosthodontics.com,"Laguna Hills",California,Dentist
wofrontteethdds@gmail.com,"Two Front Teeth Family Dentistry",http://www.twofrontteethdds.com,Irvine,California,Dentist
orangeartofdentistry@yahoo.com,"Comfort Dental",http://www.patrickkhaledmd.com,"Garden Grove",California,Dentist
hmurotanidds@gmail.com,"Murotani Hiroshi DDS",http://www.murotanidental.com,"Santa Ana",California,Dentist
southgatewebsitedg@gmail.com,"South Gate Family Dentistry",https://www.southgatefamilydentistry.com,"South Gate",California,Dentist
drnchu@yahoo.com,"Nancy S Chu DMD",http://www.nancychudmd.com,Tustin,California,Dentists
enamelnb@gmail.com,"Joseph Kabaklian DMD",https://www.enamelnewportbeach.com,"Newport Beach",California,"Cosmetic dentist"
tustinsmiles@outlook.com,"Gold Coast Dental",https://gcdentaltustin.com,Tustin,California,"Cosmetic dentist"
a2zpartydjs@gmail.com,"Whitaker D J DDS",https://kooldjs.wixsite.com,"Santa Ana",California,Dentist
abckidsdental@yahoo.com,"ABC Kid's Dental",https://abckidsdental.net,Irvine,California,Dentist
xxx@gmail.com,"Glow Dental",http://www.glowdentalonline.com,Orange,California,Dentist
shirleysantosddsinc@gmail.com,"Call Shirley Santos DDS Inc.",http://www.shirleysantosdds.com,Tustin,California,"General Dentistry"
chaidentistry@gmail.com,"Chai Dentistry",http://chaidentistry.com,Orange,California,Dentist
smileupgrade@gmail.com,"Quality Dental Care",http://www.qualitydc.com,"Fountain Valley",California,"Dental clinic"
citydentalwestminster@gmail.com,"City Dental",https://www.citydentaloc.com,Westminster,California,Dentist
achudds@yahoo.com,"Andrew Chu DDS",http://www.drandrewchu.com,Tustin,California,Dentists
easthillsdental@gmail.com,"East Hills Family Dentistry",http://www.easthillsfamilydental.com,Anaheim,California,"Dental clinic"
cosmeticdentistry874@gmail.com,"Cosmetic Dentistry Center",https://www.cosmeticsdentistrycenter.com,"Fountain Valley",California,"Cosmetic Dentist"
ddstustin@gmail.com,"Tustin Dental Center",http://tustindentistcenter.com,Tustin,California,Dentists
ecodentalca@protonmail.com,"Joaquin A Siles DDS",http://www.silessmile.com,Orange,California,Dentist
dentistufd@gmail.com,"Palacios Dental Group",https://www.unitedfamilydentalgroup.com,"Santa Ana",California,Dentist
smilecaredental@yahoo.com,"Christina Lee",http://smilecare-dental.com,"Santa Ana",California,Dentist
maranathadentalpractice@gmail.com,"Maranatha Dental Practice",https://www.maranathadental.com,"Garden Grove",California,Dentist
fountainvalleydental@gmail.com,"Fountain Valley Dental",http://www.fountainvalleydental.com,"Fountain Valley",California,Dentist
dentalctr@yahoo.com,"Dr. Melissa Y Cheng",https://www.towncountrydental.com,Orange,California,"Oral Surgeons"
kaykimdds@yahoo.com,"Kenny Kim Dental",https://www.kennykimdental.com,Tustin,California,Dentists
lowellpremierdental@gmail.com,"Premier Dental Care",http://www.mypremierdental.com,Tustin,California,Dentist
belladentalgroup12@gmail.com,"Bella Dental Group",http://www.belladentalgroup.com,Tustin,California,"Dental implants periodontist"
c2chen@yahoo.com,"Bristol-Central Dental Care",http://www.drshihdds.com,"Santa Ana",California,Dentist
dr_khantahir@hotmail.com,"Smiles Cafe Dentistry",http://www.smilescafedentistry.com,"Huntington Beach",California,Dentists
tustindental.dds@gmail.com,"Mark Avetoom DDS",https://www.dental-tustin.com,Tustin,California,Dentists
drchrissmiles@gmail.com,"Chris Smiles Dental Care",https://www.drchrissmiles.com,"Fountain Valley",California,Dentists
pop.up.smiles1@gmail.com,"Rollolazo Dental Studio",http://www.popupsmilesdental.com,"Newport Beach",California,Dentists
smilesbydrhanna@gmail.com,"Hanna De Bourg DDS",http://www.smilesbydrhanna.com,Orange,California,Dentists
yuseandds@hotmail.com,"Sean Yu DDS - Irvine Family Dental Group",http://www.seanyudds.com,Irvine,California,Dentists
davidcbeachlerddsinc@gmail.com,"Chris Fotinos DDS",http://www.drfotinos.com,Orange,California,Dentists
doctorheldt@gmail.com,"Jeremy Heldt DDS",http://www.jeremyheldt.com,"Newport Beach",California,Dentists
orangecosmeticdentistry@gmail.com,"Samira Seini Dentistry",http://www.orangecosmeticdentistry.com,Orange,California,Dentists
justdentals@gmail.com,"Just Dental",http://www.justdentals.com,Westminster,California,Dentists
allstardentalpractice@gmail.com,"Allstar Dental",https://www.allstardental.net,"Garden Grove",California,Dentists
kwhelan3@gmail.com,"Tustin Dentistry",https://www.tustindentistry.com,Tustin,California,Dentists
lightbreezedental@gmail.com,"Light Breeze Dental",http://www.lightbreezedental.com,Irvine,California,Dentists
tammytrandds@gmail.com,"Tammy Tran DDS",https://www.myfountainvalleydentist.com,"Fountain Valley",California,Dentists
greatexpressiondental@gmail.com,"Lamise Kassem DDS",http://lamisekassemdds.com,Tustin,California,Dentists
comfortdentals@gmail.com,"Comfort Dental Spa",http://www.comfortdentaltustin.com,Tustin,California,Dentists
harbormoderndentistry@gmail.com,"Harbor Modern Dentistry",http://www.harbormoderndentistry.com,"Costa Mesa",California,Dentists
brookhurstdental@gmail.com,"Brookhurst Dental Group",http://brookhurst-dental.com,"Garden Grove",California,Dentists
mgoodfellowdds@gmail.com,"Mark A Goodfellow DDS",http://www.mgoodfellowdds.com,"Santa Ana",California,"Cosmetic Dentists"
silvasmiledesigns@gmail.com,"Sandi E. Silva DDS - Silva Smile Designs",http://www.sandisilvadds.com,Tustin,California,Dentists
docreber@gmail.com,"Keith E Reber DDS",http://www.docreber.com,Tustin,California,Dentists
rosettedds@yahoo.com,"Rosetta J Vergel de Dios DMD",http://rosettedds.com,Anaheim,California,Dentists
emmyledds@gmail.com,"Lumina Dental Studio- Emmy Le",http://luminadentalstudio.com,"Garden Grove",California,Dentists
paquettedental@gmail.com,"Michael J Paquette DDS",http://www.paquettedental.com,Tustin,California,Dentists
oconnorandoconnor@gmail.com,"Dr. Joseph O'Connor & Dr. Claudia O'Connor D.D.S.",http://www.oconnordental.com,"Fountain Valley",California,Dentists
stefanxlxy@gmail.com,"Andreea Moisiuc DDS",https://moisiucdental.com,"Fountain Valley",California,Dentists
pjshagen@aol.com,"Hagen & Pham Dental",http://www.hagenandphamdental.com,"Fountain Valley",California,Dentists
tustinbluedental@gmail.com,"Tustin Blue Dental Group",http://www.tustinbluedental.com,Tustin,California,Dentists
tustindental@yahoo.com,"Guy R. Biagiotti DDS  Inc.",http://www.drbiagiotti.com,Tustin,California,"General Dentistry"
birchdentaloc@gmail.com,"Birch Dental",http://birchdentaloc.com,"Newport Beach",California,Dentists
familyorthosocal@gmail.com,"Family Orthodontics & Oral Surgery",http://www.familyorthosocal.com,Tustin,California,Dentists
dkantar@aol.com,"Daniel Kantarovich DDS",http://www.drksmiles.com,Orange,California,Prosthodontists
wenlinliudds@gmail.com,"Wen Lin Liu DDS",http://www.wenlinliudds.com,Tustin,California,Dentists
smileagaindentalcenter@gmail.com,"Smile Again Dental Center",http://www.smileagaindentalcenter.com,Westminster,California,Dentists
doctorleefv@gmail.com,"Brian Lee DDS",http://www.drleefv.com,"Fountain Valley",California,Dentists
diamondcreekdental@gmail.com,"Diamond Creek Dental",http://www.dcreekdental.com,"Diamond Bar",California,Dentists
32heathyteeth@gmail.com,"Marianne Tanios DDS",https://www.32healthyteeth.com,Whittier,California,Dentists
premiersmilesdental@gmail.com,"Premier Smiles Dentistry",http://www.premiersmilesdentistry.com,Cypress,California,Dentists
aviondental@gmail.com,"Avion Dental",http://aviondental.com,"Chino Hills",California,Dentists
wholehealthdds@gmail.com,"Whole Health Dentistry",http://www.wholehealthdds.com,"Santa Barbara",California,Dentist
smiledesignsb@gmail.com,"Smile Design - Dr Kimberly Pham",http://mydentistsantabarbara.com,"Santa Barbara",California,Dentist
drcordonez@gmail.com,"Family Dentistry: Cecilia Ordonez DDS",http://www.familydentistrysb.com,"Santa Barbara",California,Dentist
sbdentalspa@gmail.com,"Santa Barbara Dental Spa",http://www.sbdentalspa.com,"Santa Barbara",California,"Emergency dental service"
dentistryinparadise@gmail.com,"Dentistry in Paradise: Kevin Miller DDS",http://www.dentistryinparadise.com,"Santa Barbara",California,Dentist
theresa.winndental@gmail.com,"Dental Sedation and Implant Center",https://www.erikwinndds.com,"Santa Barbara",California,Dentist
benmcwilliamsdds@gmail.com,"Ben McWilliams DDS & Lee Neuenschwander DDS",http://www.drneuenschwander.com,"Santa Barbara",California,Dentist
maxhawsdds@gmail.com,"Max Haws DDS",http://www.maxhawsdds.com,"Santa Barbara",California,Dentist
stardentalgroupsb@gmail.com,"Star Dental Group",http://www.thesantabarbaradentist.com,"Santa Barbara",California,Dentist
endo.practice@hotmail.com,"Sturm a Jack DDS",http://www.endosb.com,"Santa Barbara",California,Dentist
martinfamilydentistry@gmail.com,"Martin Family Dentistry",http://www.smilesantabarbara.com,"Santa Barbara",California,Dentist
oceansurgery@gmail.com,"Ocean Oral and Maxillofacial Surgery",http://oralsurgeryandimplants.com,"Santa Barbara",California,Dentist
robertdnunezdds@gmail.com,"Nunez Robert DDS",http://www.robertdnunezdds.com,"Santa Barbara",California,Dentist
kidsmile@gmail.com,"Santa Barbara Childrens Dental- Annie Pham-Cheng DMD Inc",http://www.sbkidsmile.com,"Santa Barbara",California,"Paediatric Dentist"
erikdwinn@gmail.com,"Dr. Drew A. Preston DDS",https://centralcoastdentalanesthesia.com,"Santa Barbara",California,Dentist
laszlopetruska@hotmail.com,"Profitable GPs",http://www.profitablegps.com,"Santa Barbara",California,Dentist
peterhartmanndds@gmail.com,"Hartmann Peter DDS",http://www.peterhartmanndds.com,"Santa Barbara",California,Dentist
drwelsh.oms@gmail.com,"Welsh Gregg Oral & Maxillofacial Surgery",http://www.wisdomtoothremovalsantabarbara.com,"Santa Barbara",California,"Oral surgeon"
dr.lin.suzuki@gmail.com,"Lloyd Suzuki DDS",http://www.greatsmilesb.com,Goleta,California,Dentist
ruddlec@aol.com,"Clifford J Ruddle Inc",https://www.endoruddle.com,"Santa Barbara",California,Dentist
hkimjr@yahoo.com,"Kim Henry H",http://drhenrykim.com,Goleta,California,Dentist
sborthodontists@gmail.com,"Wright and Feusier Orthodontics",https://santabarbaraortho.com,"Santa Barbara",California,Orthodontist
fredheppdds@gmail.com,"Fred Hepp DDS",http://www.fredheppdds.com,"Santa Barbara",California,Dentist
stefanielopezdds@outlook.com,"Lopez Stefanie w DDS",https://www.stefanielopezdds.com,"Santa Barbara",California,Dentist
carpdds@aol.com,"Berkenmeier & Sugiyama DDS Inc",http://www.carpinteriasmiles.com,Carpinteria,California,Dentist
dzddental@hotmail.com,"Doran Z Dobranszky DDS",http://www.dzddental.com,Goleta,California,"Dental clinic"
sbfdteambuilder@gmail.com,"Santa Barbara Family Dentistry",https://santabarbarafamilydentistry.com,"Santa Maria",California,Dentist
christina_drcowan@yahoo.com,"Dr. David A. Cowan DMD",https://www.drcowansmiles.com,"Santa Barbara",California,"Cosmetic dentist"
wrightdentalco@gmail.com,"Wright Dental Co. Dental Office of Dr. Houston Wright",https://wrightdentalco.com,"Santa Barbara",California,Dentist
doctortimmathis@gmail.com,"Timothy P. Mathis DDS",http://drtmathisdds.com,"Santa Barbara",California,Dentist
chadwrightdds1@gmail.com,"Chad M. Wright DDS",http://lovemyorthodontist.com,"Santa Barbara",California,Orthodontist
staff.wmich@gmail.com,"Walter Michajlenko DDS MD",https://www.oralsurgerysb.com,"Santa Barbara",California,"Oral Surgeons"
santabarbarasmiles@gmail.com,"Santa Barbara Smiles",https://www.santabarbarasmilesdentistry.com,"Santa Barbara",California,Dentists
wxcca@hotmail.com,"Coastal Dentistry",http://www.coastaldentistry.com,Goleta,California,Dentist
drjeanseamount@gmail.com,"Seamount Jean L DDS",http://drseamount.com,"Santa Barbara",California,Dentists
christinedental@yahoo.com,"Christine Dental",https://www.christinedental.com,"Santa Clara",California,Dentist
rivermarkdental@yahoo.com,"Rivermark Dental",https://www.rivermarkdental.org,"Santa Clara",California,Dentist
apexfamdental@gmail.com,"Apex Family Dental",http://apex-familydental.com,"Santa Clara",California,"Dental clinic"
thesmilecompanydds@gmail.com,"The Smile Company",https://www.thesmilecompanydds.com,"Santa Clara",California,Dentist
friedlanddds@gmail.com,"Eugenia Friedland D.D.S.",http://www.dr-friedland.com,"Santa Clara",California,Dentist
familydental201@gmail.com,"Dr. Nirvana Anoosheh DDS",https://www.familydentalsunnyvale.com,Sunnyvale,California,Dentist
mathildadental@yahoo.com,"Mathilda Dental Care",https://mathildadental.org,Sunnyvale,California,"Dental clinic"
ishitashahdds@gmail.com,"PEARL SMILE DENTAL  Ishita Shah DDS",http://www.mypearlsmiledental.com,Milpitas,California,Dentist
lvarghah@yahoo.com,"Santa Clara Orthodontics: Varghah Lotfi DDS MSD",http://santaclaraorthodontics.com,"Santa Clara",California,Orthodontist
ohsmiledental@gmail.com,"Sekwan Oh DDS",http://www.ohsmiledental.com,Sunnyvale,California,Dentist
drchang886@gmail.com,"Huei-Ling Chang DDS",https://drchangperio.com,Sunnyvale,California,Dentist
drhongucsf@gmail.com,"California Dental Specialty: Teramura Matt DDS",http://www.dentalspecialty.com,Sunnyvale,California,Dentist
iyadbakdach@gmail.com,"Iyad Bakdach DDS",http://sunnyvalesmilecare.com,Sunnyvale,California,"Cosmetic dentist"
bayareadsc@yahoo.com,"Bay Area Dental Surgery Center",http://www.bayareadentalsurgerycenter.com,Milpitas,California,Dentist
frontdesk.info.cdg@gmail.com,"Santa Clara Dental Group",http://santaclaradentalgroup.com,"Santa Clara",California,Prosthodontist
smilesavers@gmail.com,"Smilesavers Dental",https://www.smilesaversdental.com,Sunnyvale,California,Dentist
kkeyhan@hotmail.com,"Prospect Dental Care",https://www.keyhandental.com,Saratoga,California,Dentist
campbelldental.net@gmail.com,"Campbell Dental",https://www.campbelldental.net,Campbell,California,Dentist
sunnyvalepediatricdentistry@gmail.com,"Ngai and Chang Dental Group",http://www.drtimpe.com,Sunnyvale,California,"Paediatric Dentist"
dr.hengshenlin@gmail.com,"Heng-Sheng Lin DDS",http://www.hengshenglin.com,Cupertino,California,"Paediatric Dentist"
saratogadental@comcast.net,"Saratoga Dental",http://mysaratogadental.com,Saratoga,California,Dentists
williamhtundds@yahoo.com,"William Htun DDS",http://www.milpitasfamilydentistry.com,Milpitas,California,Dentists
milpitasdentalcenter@gmail.com,"Milpitas Dental Center",http://milpitasdentalcenter.com,Milpitas,California,Dentists
siliconvalleyendo@gmail.com,"Silicon Valley Endodontics and Microsurgery",http://www.svendodontics.com,Sunnyvale,California,Endodontists
barniv-dental@outlook.com,"Barniv Dental",http://www.barniv-dental.com,Sunnyvale,California,Dentists
antonioveraddsinc@gmail.com,"Judy Chen DDS",http://www.comfyendo.com,Milpitas,California,Endodontists
mbnguyen.dds@gmail.com,"Minh B Nguyen  DDS",http://www.drminh.com,Sunnyvale,California,Dentists
smilesmoredental@gmail.com,"Smiles More Dental",http://www.smilesmoredental.com,Sunnyvale,California,Dentists
sethivirdidds@gmail.com,"Sethi Virdi DDS",http://www.sethivirdidds.com,Milpitas,California,Dentists
gbhagwatdds@gmail.com,"Gauri A Bhagwat DDS",http://www.bhagwatdental.com,"San Jose",California,Dentists
drdludwig@yahoo.com,"Daniel S Ludwig DDS",http://www.ludwigdental.com,Cupertino,California,"General Dentistry"
jirvinedds@gmail.com,"Sunnyvale Smile",http://www.sunnyvalesmile.com,Sunnyvale,California,"General Dentistry"
hercik@comcast.net,"Rosa D. Wynn DMD",http://www.rdwdentistry.com,Saratoga,California,"General Dentistry"
office.scvdental@gmail.com,"Santa Clarita Valley Dental Care",https://www.scvdentalcare.com,"Santa Clarita",California,Dentist
randioyamadds@gmail.com,"Sakura Dental Arts: Randi Oyama DDS Inc.",https://www.sakuradentalarts.com,Valencia,California,Dentist
threesixtydentistry@gmail.com,"Three Sixty Dentistry: Brian Edwards DDS & Amanda Jenney DDS",http://www.threesixtydentistry.com,"Santa Clarita",California,Dentist
chukhmandds@gmail.com,"Anna Chukhman DDS",http://drchukhman.com,Valencia,California,Dentist
puredentistrykidsadults@gmail.com,"Pure Dentistry Children & Adults",https://www.puredentistrychildrenandadults.com,"Santa Clarita",California,Dentist
smilecarevalencia@gmail.com,"Smile Care Valencia - Robert P. Hedvat DDS",https://smilecarevalencia.com,Valencia,California,Dentist
gotdds@gmail.com,"Dr. Ali Salmassian DDS",http://www.drsalmassian.com,Valencia,California,Dentist
victoriapdds@gmail.com,"Saugus Dental Laser Center",https://www.saugusdental.com,"Santa Clarita",California,Dentist
allkidsdentistry1@gmail.com,"All Kids Dentistry Laura Greenwald DDS",http://allkidsdentistryscv.com,Valencia,California,"Paediatric Dentist"
perfecsmilesad@gmail.com,"Perfect Smiles Dental Studio",https://perfectsmilesdentalstudio.com,"Santa Clarita",California,"Cosmetic dentist"
coppercanyondentistry@gmail.com,"Mark A Poitras DDS",http://www.scvsmiles.com,Valencia,California,"General Dentist"
lyonsdentalplace@yahoo.com,"Jeffrey Reyes DDS (Lyons Dental Place)",http://lyonsdentalplace.com,"Santa Clarita",California,Dentist
stephanie.childrensdental@gmail.com,"Santa Clarita Childrens Dental",http://www.santaclaritachildrensdental.com,"Santa Clarita",California,"Paediatric Dentist"
shukandds@gmail.com,"Kidz Dental Care",http://www.kidzdentalcare661.com,"Santa Clarita",California,"Paediatric Dentist"
drhenao@gmail.com,"Dr. Gabriel Henao DDS",https://www.henaodental.com,Newhall,California,Dentist
bestimagedental@yahoo.com,"Best Image Dental",https://bestimagedental.com,"Santa Clarita",California,Dentist
elitesmilesvalencia@gmail.com,"George Koutsoukos",http://lovemydds.com,Valencia,California,Dentist
mykidhometowndentisdds@gmail.com,"My Kids Hometown Dentist - Bobby Stanislawski DDS",https://mykidshometowndentist.com,Valencia,California,"Paediatric Dentist"
copperhilldentistry@gmail.com,"Copperhill Family Dental Practice",http://copperhillfamilydentalpractice.com,Saugus,California,"Dental clinic"
frontofficepairortho@gmail.com,"Pair Jason DDS",https://www.pairorthodontics.com,Valencia,California,Dentist
davidgoldbergdds@gmail.com,"Crossroads Dental",http://www.crossroadsdental.net,Valencia,California,"Cosmetic dentist"
lostcanyonfamilydental@gmail.com,"Lost Canyon Family Dental: Clayton R. Clark DDS",http://lostcanyonfamilydental.com,"Canyon Country",California,Dentist
noadentalvalencia@gmail.com,"Noa Dental",http://noadental.net,Valencia,California,Dentist
aimee25magic@hotmail.com,"Nilda Woolard DDS",http://www.drnildawoolard.com,Valencia,California,Dentists
caringqualitydental@yahoo.com,"Caring Quality Dental",http://www.caringqualitydental.com,"Santa Clarita",California,Dentist
ngan.dentistry.orthodontics@gmail.com,"Ngan Orthodontics",https://www.ngandentistryorthodontics.com,Newhall,California,Orthodontist
csrofc@aol.com,"Dr. Carole Randolph DDS",http://www.drrandolph.com,"Santa Clarita",California,Orthodontist
santaclaritaorthodontics@yahoo.com,"Santa Clarita Orthodontics",http://www.santaclaritaorthodontics.com,Valencia,California,Dentist
cnovakdds@yahoo.com,"Novak Cynthia L DDS",http://drcynthianovak.com,"Santa Clarita",California,Dentist
drabbassian01@gmail.com,"Mehran Abbassian DDS",https://www.scvdentist.com,Valencia,California,Dentist
wyndandkimdentistry@gmail.com,"Wyndhamsmith & Kim",http://wandkdentistryvalencia.com,Valencia,California,"Dental clinic"
pacificcoastoms@gmail.com,"Pacific Coast Oral & Maxillofacial Surgery",http://www.pacificcoastoms.com,"Santa Clarita",California,"Oral surgeon"
pkedds@aol.com,"Elloway Peter DDS",http://dr-elloway.com,Valencia,California,"Dentist & Dental Office"
paciadental@gmail.com,"Pacia Dentistry",https://www.paciadental.com,"Granada Hills",California,Dentist
shelby.soto@gmail.com,"Devonshire Plaza Dental Group",https://www.drkambizkashfian.com,Chatsworth,California,Dentist
topangadentaldrmaloux@yahoo.com,"Topanga Dental",https://www.topangadental.com,Chatsworth,California,"Cosmetic Dentist"
beautysmilesdds@gmail.com,"Beauty Smiles Dental",https://www.beautysmilesdental.net,"San Fernando",California,"Dental clinic"
drsteveib@yahoo.com,"American Dental Office",http://www.americandentaloffice.com,"Mission Hills",California,Dentist
rhfirooz@gmail.com,"SmileArts Dentistry",https://www.smileartsdentistry.com,"Granada Hills",California,Dentist
sinaidentalgroupvannuys@gmail.com,"Triple Dental",http://www.sinaidentalgroup.com,Sylmar,California,"General Dentistry"
allenrbaker@aol.com,"San Fernando Dental Care",http://www.sanfernandodentalcare.com,"San Fernando",California,Dentist
eaglerockdentalclinic@gmail.com,"Northridge Dental Clinic",https://northridgedentalclinic.com,Northridge,California,"Dental clinic"
dentistryforeveryvillage@gmail.com,"de la Vega Dentistry",https://www.delavegadentistry.com,"Canoga Park",California,Dentist
russikoff.docgenius@gmail.com,"Russikoff Family Dentistry",https://russikoffdentistry.com,Northridge,California,Dentist
dryurydds@gmail.com,"LA Dental Arts",https://www.la-dentalarts.com,Chatsworth,California,"Cosmetic Dentist"
smilesbyeddie@gmail.com,"Smiles by Eddie",http://smilesbyeddie.com,"Woodland Hills",California,Dentists
encinodentalsmile@gmail.com,"Encino Dental Smile",http://www.encinodentalsmile.com,Encino,California,Dentists
cadentalgh@hotmail.com,"California Dental Group",https://granadadentist.squarespace.com,"Granada Hills",California,Dentists
sylmarfamilydental@gmail.com,"Sylmar Dental & Braces",https://sylmardentalandbraces.com,"Los Angeles",California,Dentists
drpetrosyan@yahoo.com,"California Dental",http://california-dental.net,"San Fernando",California,Dentists
elitedentistrydds@gmail.com,"Elite Dentistry of Simi Valley",http://www.elitesimivalleydentists.com,"Simi Valley",California,Dentists
vfdentista@gmail.com,"Valley Family Dental Center",https://www.valleyfamilydentalcenter.com,"San Fernando",California,Dentist
smilecenterwc@gmail.com,"Whittier Family Dental Care",http://www.whittierfamilydentalcare.com,Whittier,California,Dentist
dds2003@yahoo.com,"Hatami Ramin R DDS - Valley Circle Family Dental",https://www.valleycircledental.com,"Canoga Park",California,Dentist
reception.newstreetdental@gmail.com,"New Street Dental",https://www.newstreetdentalsantacruz.com,"Santa Cruz",California,Dentist
santacruzdentists@gmail.com,"Heit Family Dentistry DDS",http://www.dentistsinsantacruz.com,"Santa Cruz",California,Dentist
flaviocheng@gmail.com,"Mission Hill Dental - Flavio Cheng D.M.D",http://www.missionhilldentalcare.com,"Santa Cruz",California,Dentist
landmark.dentist@gmail.com,"Landmark Dental Group",http://www.landmark-dental-group.com,"Santa Cruz",California,"Dental clinic"
amersmiles831@gmail.com,"Amer Hesham DDS MSD",https://www.amersmiles.com,"Santa Cruz",California,Orthodontist
